Title,Category,Img,Country,URL,Domain,Ideology
Republic World,center-right,rightcenter061.png,India,http://www.republicworld.com/,republicworld.com,Center-right
Richmond TimesDispatch,center-right,rightcenter071.png,United States,https://www.richmond.com/,richmond.com,Center-right
Salem Radio Network News (SRN News),center-right,rightcenter051.png,United States,https://www.srnnews.com/,srnnews.com,Center-right
San Bernardino Sun,center-right,rightcenter091.png,United States,https://www.sbsun.com,sbsun.com,Center-right
Saskatoon StarPhoenix,center-right,rightcenter061.png,Canada,https://thestarphoenix.com,thestarphoenix.com,Center-right
Savannah Morning News,center-right,rightcenter081.png,United States,https://www.savannahnow.com/,savannahnow.com,Center-right
Scope Ratings,center-right,rightcenter061.png,Germany,https://www.scoperatings.com/,scoperatings.com,Center-right
SOFREP,center-right,rightcenter071.png,United States,https://sofrep.com/,sofrep.com,Center-right
Student Daily News,center-right,rightcenter071.png,United States,https://www.studentnewsdaily.com/,studentnewsdaily.com,Center-right
Tallahassee Democrat,center-right,rightcenter112.png,,http://www.tallahassee.com/,tallahassee.com,Center-right
Tax Foundation,center-right,rightcenter071.png,United States,http://taxfoundation.org/,taxfoundation.org,Center-right
Tharawat Magazine,center-right,rightcenter091.png,United Arab Emirates,https://www.tharawat-magazine.com/,tharawat-magazine.com,Center-right
The Algemeiner Journal,center-right,rightcenter031.png,United States,https://www.algemeiner.com/,algemeiner.com,Center-right
The American Conservative,center-right,rightcenter011.png,United States,https://www.theamericanconservative.com,theamericanconservative.com,Center-right
The American Interest,center-right,rightcenter071.png,United States,https://www.the-american-interest.com/,the-american-interest.com,Center-right
The Augusta Chronicle,center-right,rightcenter011.png,,http://chronicle.augusta.com/,chronicle.augusta.com,Center-right
The Australian,center-right,rightcenter041.png,Australian,https://www.theaustralian.com.au/,theaustralian.com.au,Center-right
The Bulwark,center-right,rightcenter041.png,United States,https://thebulwark.com/,thebulwark.com,Center-right
The Chosun Ilbo,center-right,rightcenter031.png,South Korea,http://english.chosun.com/,english.chosun.com,Center-right
The Chronicle Herald,center-right,rightcenter071.png,Canada,http://thechronicleherald.ca/,thechronicleherald.ca,Center-right
The Citizen (South Africa),center-right,rightcenter071.png,South Africa,https://citizen.co.za,citizen.co.za,Center-right
The CourierMail (Australia),center-right,rightcenter041.png,Australia,http://www.couriermail.com.au/,couriermail.com.au,Center-right
The Daily Citizen (Dalton),center-right,rightcenter112.png,,http://www.daltondailycitizen.com/,daltondailycitizen.com,Center-right
The Dispatch,center-right,rightcenter051.png,United States,https://thedispatch.com/,thedispatch.com,Center-right
The Durango Herald,center-right,rightcenter112.png,United States,https://durangoherald.com,durangoherald.com,Center-right
The EC Journal,center-right,rightcenter101.png,,https://www.theecjournal.com/,theecjournal.com,Center-right
The Elkhart Truth,center-right,rightcenter112.png,United States,https://www.elkharttruth.com,elkharttruth.com,Center-right
The Fiscal Times,center-right,rightcenter101.png,United States,http://www.thefiscaltimes.com/,thefiscaltimes.com,Center-right
The Gazette (Cedar Rapids),center-right,rightcenter071.png,United States,http://www.thegazette.com/,thegazette.com,Center-right
The Globe and Mail,center-right,rightcenter112.png,Canada,https://www.theglobeandmail.com/,theglobeandmail.com,Center-right
The Independent Institute,center-right,rightcenter081.png,United States,https://www.independent.org/,independent.org,Center-right
The Jack News,center-right,rightcenter091.png,,https://www.thejacknews.com,thejacknews.com,Center-right
The Japan News,center-right,rightcenter101.png,Japan,https://the-japan-news.com/,the-japan-news.com,Center-right
The Jerusalem Report,center-right,rightcenter101.png,Israel,http://www.jpost.com/Jerusalem-Report,jpost.com,Center-right
The Jewish Press,center-right,rightcenter091.png,United States,https://www.jewishpress.com/,jewishpress.com,Center-right
The Journal (West Virginia),center-right,rightcenter122.png,United States,https://www.journal-news.net/,journal-news.net,Center-right
The Ledger,center-right,rightcenter091.png,United States,https://www.theledger.com,theledger.com,Center-right
The Libertarian Republic,center-right,rightcenter031.png,United States,https://thelibertarianrepublic.com/,thelibertarianrepublic.com,Center-right
The Nation Pakistan,center-right,rightcenter051.png,,http://nation.com.pk/,nation.com.pk,Center-right
The New Atlantis,center-right,rightcenter091.png,,http://www.thenewatlantis.com/,thenewatlantis.com,Center-right
The News Lens,center-right,rightcenter112.png,,https://international.thenewslens.com/,international.thenewslens.com,Center-right
The Objective Standard,center-right,rightcenter031.png,United States,https://www.theobjectivestandard.com,theobjectivestandard.com,Center-right
The Oklahoman,center-right,rightcenter061.png,United States,https://oklahoman.com/,oklahoman.com,Center-right
The PostJournal (Jamestown New York),center-right,rightcenter122.png,United States,https://www.post-journal.com,post-journal.com,Center-right
The PressEnterprise,center-right,rightcenter071.png,United States,http://www.pe.com/,pe.com,Center-right
The Quint,center-right,rightcenter071.png,India,https://www.thequint.com/,thequint.com,Center-right
The Sorrentino,center-right,rightcenter011.png,United States,https://www.thesorrentino.com,thesorrentino.com,Center-right
The Spectator (UK),center-right,rightcenter011.png,United Kingdom,https://www.spectator.co.uk/,spectator.co.uk,Center-right
The Spectator (USA),center-right,rightcenter011.png,United States,https://spectator.us,spectator.us,Center-right
The Spectator World,center-right,rightcenter011.png,United Kingdom,https://spectatorworld.com/,spectatorworld.com,Center-right
The SpokesmanReview,center-right,leastbiased101.png,United States,https://www.spokesman.com/,spokesman.com,Center-right
The Standard (Kenya),center-right,rightcenter091.png,Kenya,https://www.standardmedia.co.ke/,standardmedia.co.ke,Center-right
The Straits Times,center-right,rightcenter081.png,Singapore,https://www.straitstimes.com,straitstimes.com,Center-right
TheStreet,center-right,rightcenter112.png,United States,https://www.thestreet.com/,thestreet.com,Center-right
The Sumter Item,center-right,rightcenter011.png,United States,https://www.theitem.com/,theitem.com,Center-right
The Times Herald (Port Huron),center-right,rightcenter091.png,,https://www.thetimesherald.com,thetimesherald.com,Center-right
Times of India,center-right,rightcenter101.png,India,https://timesofindia.indiatimes.com,timesofindia.indiatimes.com,Center-right
The Times UK and The Sunday Times,center-right,rightcenter061.png,United Kingdom,https://www.thetimes.co.uk/,thetimes.co.uk,Center-right
Washington Institute for Near East Policy,center-right,rightcenter021.png,United States,https://www.washingtoninstitute.org,washingtoninstitute.org,Center-right
The West Australian,center-right,rightcenter061.png,Australia,https://thewest.com.au/,thewest.com.au,Center-right
The Winchester Star,center-right,rightcenter051.png,United States,https://www.winchesterstar.com,winchesterstar.com,Center-right
The Yomiuri Shimbun,center-right,rightcenter101.png,Japan,https://www.yomiuri.co.jp/,yomiuri.co.jp,Center-right
Times News (Pennsylvania),center-right,rightcenter112.png,,https://www.tnonline.com,tnonline.com,Center-right
Times of South Africa (Times Live),center-right,rightcenter031.png,,https://www.timeslive.co.za/,timeslive.co.za,Center-right
Toledo Blade,center-right,rightcenter122.png,United States,https://www.toledoblade.com/,toledoblade.com,Center-right
Topeka CapitalJournal,center-right,rightcenter112.png,,http://www.cjonline.com/,cjonline.com,Center-right
To Vima,center-right,rightcenter051.png,Greece,https://www.tovima.gr/,tovima.gr,Center-right
Transparent California,center-right,rightcenter031.png,United States,https://transparentcalifornia.com/,transparentcalifornia.com,Center-right
Tulsa World,center-right,rightcenter071.png,,http://www.tulsaworld.com/,tulsaworld.com,Center-right
ValueWalk,center-right,rightcenter071.png,,http://www.valuewalk.com/,valuewalk.com,Center-right
Vancouver Sun,center-right,rightcenter101.png,Canada,https://vancouversun.com/,vancouversun.com,Center-right
Wall Street Journal,center-right,rightcenter011.png,United States,https://www.wsj.com/,wsj.com,Center-right
The Center Square,center-right,rightcenter031.png,United States,https://www.thecentersquare.com/,thecentersquare.com,Center-right
Waterbury RepublicanAmerican,center-right,rightcenter061.png,United States,https://www.rep-am.com/,rep-am.com,Center-right
West Central Tribune,center-right,rightcenter091.png,United States,https://www.wctrib.com/,wctrib.com,Center-right
Williamsport SunGazette,center-right,rightcenter081.png,United States,https://www.sungazette.com,sungazette.com,Center-right
Willoughby NewsHerald,center-right,rightcenter091.png,United States,https://www.news-herald.com/,news-herald.com,Center-right
Windsor Star,center-right,rightcenter101.png,Canada,https://windsorstar.com/,windsorstar.com,Center-right
WPEC – CBS12.com,center-right,rightcenter122.png,United States,https://cbs12.com,cbs12.com,Center-right
WSBT 22 News,center-right,rightcenter122.png,United States,https://wsbt.com/,wsbt.com,Center-right
Yankee Institute for Public Policy,center-right,rightcenter061.png,United States,https://yankeeinstitute.org,yankeeinstitute.org,Center-right
Zebra Fact Check,center-right,rightcenter101.png,United States,https://www.zebrafactcheck.com,zebrafactcheck.com,Center-right
2ndVote,right,right021.png,United States,https://2ndvote.com/,2ndvote.com,Right
Abort73,right,right011.png,United States,https://abort73.com,abort73.com,Right
Accuracy in Academia (AIA),right,right031.png,United States,https://www.academia.org,academia.org,Right
Accuracy in Media (AIM),right,right011.png,United States,https://www.aim.org,aim.org,Right
Against Crony Capitialism,right,right051.png,United States,https://www.ac2news.com,ac2news.com,Right
Aish.com,right,right051.png,United States,https://www.aish.com/,aish.com,Right
Alberta Press Leader,right,right051.png,Canada,https://albertapressleader.ca/,albertapressleader.ca,Right
AltNewsMedia.net,right,right061.png,Italy,https://altnewsmedia.net,altnewsmedia.net,Right
AMAC (Association of Mature American Citizens),right,right041.png,United States,https://amac.us/,amac.us,Right
America First Action SuperPAC,right,right011.png,United States,https://www.a1apac.org,a1apac.org,Right
America Rising PAC,right,right061.png,United States,https://americarisingpac.org/,americarisingpac.org,Right
American Center for Law and Justice (ACLJ),right,right011.png,United States,https://aclj.org/,aclj.org,Right
American Consequences,right,right061.png,United States,https://americanconsequences.com,americanconsequences.com,Right
American Enterprise Institute,right,right071.png,United States,https://www.aei.org/,aei.org,Right
Americans for Prosperity,right,right021.png,United States,https://americansforprosperity.org/,americansforprosperity.org,Right
American Foreign Policy Council (AFPC),right,right101.png,United States,https://www.afpc.org/,afpc.org,Right
American Greatness,right,right021.png,United States,https://amgreatness.com,amgreatness.com,Right
American Legislative Exchange Council (ALEC),right,right061.png,,https://www.alec.org,alec.org,Right
American Liberty Report,right,right051.png,,https://www.americanlibertyreport.com/,americanlibertyreport.com,Right
American Spectator,right,right051.png,United States,https://spectator.org/,spectator.org,Right
Ami Magazine,right,right051.png,United States,http://www.amimagazine.org/,amimagazine.org,Right
Ammoland,right,right061.png,United States,https://www.ammoland.com,ammoland.com,Right
Anadolu Agency,right,right061.png,Turkey,https://www.aa.com.tr/en,aa.com.tr,Right
Arizona Daily Independent,right,right061.png,United States,https://arizonadailyindependent.com,arizonadailyindependent.com,Right
Armstrong Economics,right,right071.png,United States,https://www.armstrongeconomics.com,armstrongeconomics.com,Right
AsianNews.it,right,right061.png,Italy,http://www.asianews.it/en.html,asianews.it,Right
Assyrian International News Agency,right,right081.png,,http://www.aina.org/,aina.org,Right
Axiom News Network,right,right021.png,United States,http://axiomnewsnetwork.com,axiomnewsnetwork.com,Right
The Badger Institute,right,right071.png,United States,https://www.badgerinstitute.org/,badgerinstitute.org,Right
Bearing Arms,right,right041.png,United States,https://bearingarms.com/,bearingarms.com,Right
